id,Property location,Price,bedrooms,floors,waterfront,Condition,grade,yr_built,yr_renovated,zipcode
1442880260,Connecticut,221900,3,2,0,1,8,2013,2019,98045
9268851860,California,221900,3,2.5,0,1,8,2010,2019,98027
832700320,Florida,221900,3,3,0,1,8,2009,2019,98133
2937300550,Hawaii,221900,5,2,0,1,9,2014,0,98052
2114700368,Georgia,221900,2,2,0,1,8,2008,2019,98106
2213000030,Georgia,221900,4,2,0,1,9,2012,2019,98004
2626119062,Connecticut,221900,3,1,0,1,7,2013,2019,98014
7338220160,Hawaii,221900,4,2,0,1,8,2006,0,98002
2781280310,Hawaii,221900,3,2,0,0,8,2005,2018,98055
3448740070,Florida,221900,5,2,0,1,7,2009,2019,98059
2895800710,Hawaii,221900,3,2,0,1,8,2014,0,98106
723049434,Hawaii,221900,3,2,0,1,7,2014,0,98146
2922059212,Hawaii,221900,6,2,0,0,7,2005,2018,98030
1441000350,California,221900,4,2,0,1,8,2007,0,98055
8562790310,Hawaii,221900,4,2,0,1,10,2014,0,98027
2767604425,California,221900,3,3,0,1,8,2007,0,98107
306000565,Georgia,221900,2,3,0,1,8,2008,2019,98103
6130500060,California,221900,3,3,0,1,8,2007,0,98133
3362400125,California,221900,3,3,0,1,7,2007,0,98103
1442880510,Connecticut,221900,4,2,0,1,8,2013,2019,98045
9188200505,Arizona,221900,4,2,0,1,7,2007,0,98118
1865400075,Arizona,221900,3,2,0,1,7,2007,0,98117
7853320550,Arizona,221900,4,2,0,1,7,2007,0,98065
9831200172,Connecticut,221900,4,3,0,1,10,2013,2019,98102
8141300030,Arizona,221900,3,1,0,1,9,2007,0,98022
7899800863,Georgia,221900,3,2,0,1,9,2008,2019,98106
745530240,Hawaii,221900,5,2,0,1,9,2014,0,98011
4055700784,Arizona,221900,4,2,0,1,9,2007,0,98034
1180000830,Hawaii,221900,4,2,0,1,9,2006,0,98178
291310270,Hawaii,221900,3,2,0,0,8,2005,2018,98027
1934800162,Hawaii,221900,2,2,0,0,7,2005,2018,98122
2309710070,California,221900,3,1,0,1,7,2010,2019,98022
6181500340,Florida,221900,4,2,0,1,8,2011,2019,98001
7853220390,Hawaii,221900,5,2,0,1,10,2006,0,98065
9834201375,Florida,221900,3,2,0,1,8,2009,2019,98144
5214510060,Hawaii,221900,5,2,0,0,8,2005,2018,98059
3221079050,Hawaii,221900,3,1,0,1,8,2014,0,98022
1266200140,Hawaii,221900,4,2,0,1,10,2014,0,98004
2523039346,Georgia,221900,4,2,0,1,9,2008,2019,98166
1624049293,Hawaii,221900,5,1,0,1,7,2006,0,98108
1973700030,Hawaii,221900,3,2,0,1,10,2014,0,98034
1070000390,Hawaii,221900,4,2,0,1,9,2014,0,98199
2524059269,Connecticut,221900,6,2,0,1,9,2013,2019,98006
1972200326,Georgia,221900,2,3,0,1,8,2008,2019,98103
3796000400,Arizona,221900,2,2,0,1,7,2007,0,98144
321030070,Florida,221900,4,2,0,1,8,2011,2019,98042
476000118,Georgia,221900,2,3,0,1,8,2008,2019,98107
2909310060,California,221900,4,2,0,1,7,2010,2019,98023
832700240,Florida,221900,3,3,0,1,8,2009,2019,98133
1442880570,Connecticut,221900,4,2,0,1,8,2013,2019,98045
9542840060,California,221900,4,2,0,1,7,2010,2019,98038
629650370,Georgia,221900,3,2,0,1,7,2012,2019,98001
7967000060,Hawaii,221900,4,2,0,1,8,2014,0,98001
3904100041,Georgia,221900,3,2,0,1,7,2008,2019,98118
9268850860,Connecticut,221900,5,2,0,1,8,2013,2019,98027
1454100127,Hawaii,221900,4,2,0,1,8,2014,0,98125
2856101290,Georgia,221900,2,3,0,1,8,2008,2019,98117
2767601872,Hawaii,221900,2,3,0,1,8,2014,0,98107
255370570,Arizona,221900,4,2,0,1,7,2007,0,98038
301401370,Hawaii,221900,4,2,0,1,7,2014,0,98002
1604601804,California,221900,3,2,0,1,9,2010,2019,98118
6749700004,Georgia,221900,2,3,0,1,8,2008,2019,98103
1806900499,Arizona,221900,3,2,0,0,8,2004,2018,98112
7625703435,Hawaii,221900,3,3,0,1,9,2014,0,98136
7324900016,Georgia,221900,5,2,0,1,10,2008,2019,98004
3575303430,Georgia,221900,6,2,0,1,8,2008,2019,98074
9492500140,Hawaii,221900,4,2,0,1,9,2014,0,98033
9268851670,Georgia,221900,3,2.5,0,1,8,2008,2019,98027
301400830,Florida,221900,3,2,0,1,7,2011,2019,98002
4310702918,Hawaii,221900,2,3,0,1,8,2006,0,98103
4305600240,Connecticut,221900,4,2,0,1,8,2013,2019,98059
7169500200,Hawaii,221900,2,2,0,0,8,2005,2018,98115
3943600070,Georgia,221900,3,2,0,1,8,2012,2019,98055
1048000060,Georgia,221900,3,3,0,1,8,2008,2019,98103
3449500045,Arizona,221900,4,1,0,1,8,2007,0,98056
1438000200,Hawaii,221900,4,2,0,1,8,2014,0,98059
5424100030,California,221900,3,2,0,1,8,2010,2019,98030
7853270710,Hawaii,221900,5,2,0,0,8,2005,2018,98065
9161100075,California,221900,4,2,0,1,9,2015,0,98116
1085622860,Hawaii,221900,3,2,0,1,9,2014,0,98003
9578090240,Hawaii,221900,4,2,0,1,9,2006,0,98052
4083306045,Hawaii,221900,5,2,0,1,9,2014,0,98103
6666830320,Florida,221900,5,2,0,1,8,2013,2019,98052
8562780160,Georgia,221900,2,2,0,1,7,2008,2019,98027
2767704603,Arizona,221900,3,2,0,0,8,2004,2018,98107
5631500292,Hawaii,221900,3,2,0,1,10,2006,0,98028
2424039036,Arizona,221900,3,2,0,1,8,2007,0,98106
2867300030,Arizona,221900,4,2,0,1,10,2007,0,98023
6661200260,Florida,221900,2,2,0,1,7,2018,0,98038
7238000240,Hawaii,221900,3,2,0,1,8,2006,0,98055
4051150070,Florida,221900,3,2,0,1,7,2009,2019,98042
1442880320,Hawaii,221900,4,2,0,1,8,2014,0,98045
3616600003,Arizona,221900,3,2,0,1,11,2007,0,98177
3862710030,Florida,221900,3,2,0,1,8,2013,2019,98065
9828201361,Hawaii,221900,2,2,0,0,7,2005,2018,98122
4019500030,California,221900,3,2,0,1,8,2010,2019,98028
3630240140,Arizona,221900,4,2,0,1,9,2007,0,98029
5695000270,Hawaii,221900,3,3,0,1,8,2014,0,98103
2349300069,Hawaii,221900,2,2,0,0,7,2005,2018,98136
6790830060,Georgia,221900,4,2,0,1,10,2012,2019,98075
3630200640,Connecticut,221900,4,2,0,1,9,2009,2019,98029
7967000160,Hawaii,221900,4,2,0,1,8,2014,0,98001
9492500160,Hawaii,221900,4,2,0,1,9,2014,0,98033
9268851740,Georgia,221900,3,2,0,1,8,2008,2019,98027
3342100421,Georgia,221900,4,2,0,1,9,2012,2019,98056
6362900138,Arizona,221900,2,2,0,1,7,2007,0,98144
9358001422,Connecticut,221900,3,2,0,1,8,2009,2019,98126
7853280350,Hawaii,221900,5,2,0,1,9,2006,0,98065
7853361420,Georgia,221900,4,2,0,1,8,2012,2019,98065
7852120030,Georgia,221900,4,2,0,1,10,2001,2005,98065
731500320,Connecticut,221900,4,2,0,1,8,2009,2019,98030
6056100102,Hawaii,221900,5,2,0,1,8,2006,0,98108
1823049179,Connecticut,221900,4,1,0,1,7,2009,2019,98146
9268850030,Connecticut,221900,3,3,0,1,8,2009,2019,98027
9831200159,Hawaii,221900,3,2,0,1,12,2006,0,98102
8924100370,Hawaii,221900,4,2,0,1,9,2006,0,98115
8669150700,Georgia,221900,4,2,0,1,7,2012,2019,98002
889000024,Hawaii,221900,3,3,0,1,8,2014,0,98105
9268850350,Georgia,221900,4,3,0,1,7,2008,2019,98027
2619950310,Florida,221900,4,2,0,1,8,2011,2019,98019
7430200060,Hawaii,221900,4,3,0,1,11,2006,0,98074
5100400251,Georgia,221900,2,2,0,1,7,2012,2019,98115
2597490030,Florida,221900,4,2,0,1,8,2013,2019,98029
3655500030,Hawaii,221900,3,2,0,1,9,2014,0,98006
3751600784,Hawaii,221900,4,2,0,1,8,2014,0,98001
6781200013,Hawaii,221900,3,2,0,0,7,2005,2018,98133
2619950060,Florida,221900,5,2,0,1,8,2011,2019,98019
9523100731,Georgia,221900,3,3,0,1,8,2008,2019,98103
9272201318,Arizona,221900,3,2.5,0,1,8,2007,0,98116
5676000004,Arizona,221900,3,3,0,1,7,2007,0,98103
8091670070,Connecticut,221900,4,2,0,1,8,2009,2019,98038
7853380570,California,221900,4,2,0,1,10,2010,2019,98065
8091670200,Hawaii,221900,3,2,0,1,8,2014,0,98038
8084900160,Hawaii,221900,5,2,0,0,11,2005,2018,98004
1498300875,Hawaii,221900,3,2,0,1,8,2006,0,98144
7853270200,Hawaii,221900,4,2,0,0,9,2005,2018,98065
9211010320,Connecticut,221900,3,2,0,1,8,2009,2019,98059
2867300160,Hawaii,221900,5,2,0,1,10,2014,0,98023
3278605570,Florida,221900,3,2,0,1,8,2011,2019,98126
4310702858,Georgia,221900,3,3,0,1,8,2008,2019,98103
2838000030,Hawaii,221900,3,2,0,1,8,2014,0,98133
1673000240,Hawaii,221900,4,2,0,0,8,2005,2018,98023
7899800791,Arizona,221900,3,2,0,1,7,2007,0,98106
8682320160,California,221900,2,1,0,1,8,2010,2019,98053
8155870200,Hawaii,221900,4,2,0,1,8,2014,0,98003
2858600083,Hawaii,221900,5,2,0,1,8,2014,0,98126
2391601195,Hawaii,221900,4,2,0,1,9,2006,0,98116
976000903,Hawaii,221900,2,2,0,1,9,2014,0,98119
7904700128,Hawaii,221900,3,2,0,1,8,2006,0,98116
5609000311,Georgia,221900,6,2,0,1,9,2012,2019,98118
1972201963,Hawaii,221900,3,3,0,1,8,2006,0,98103
9272201704,Connecticut,221900,2,2,0,1,8,2009,2019,98116
8648900060,Connecticut,221900,3,2,0,1,8,2010,2019,98027
3832050890,Hawaii,221900,3,2,0,1,7,2006,0,98042
255450340,Hawaii,221900,3,2,0,1,8,2014,0,98038
2172000890,Arizona,221900,4,2,0,1,8,2007,0,98178
6127010320,Hawaii,221900,3,2,0,0,7,2005,2018,98075
2810100023,Arizona,221900,2,2,0,1,8,2007,0,98136
8011100125,Hawaii,221900,4,2,0,1,10,2014,0,98056
7852090390,Georgia,221900,4,2,0,1,9,2001,2005,98065
3630080070,Hawaii,221900,3,2,0,0,7,2005,2018,98029
9126100765,California,221900,3,3,0,1,9,2015,0,98122
7853380510,Connecticut,221900,4,2,0,1,10,2010,2019,98065
993000136,Hawaii,221900,3,3,0,1,7,2014,0,98103
3278604510,Connecticut,221900,3,2,0,1,8,2011,2019,98126
2937300060,Hawaii,221900,4,2,0,1,9,2014,0,98052
9510860060,Hawaii,221900,3,2,0,0,9,2003,2018,98052
293070310,Hawaii,221900,4,2,0,1,9,2014,0,98074
255450400,Hawaii,221900,3,2,0,1,8,2014,0,98038
3845100140,Florida,221900,3,2,0,1,8,2013,2019,98092
3758900075,Arizona,221900,5,2,0,1,11,2007,0,98033
3395071610,Hawaii,221900,3,2,0,0,7,2005,2018,98118
9477580030,Florida,221900,4,2,0,1,11,2013,2019,98059
8138870060,Georgia,221900,2,2,0,1,8,2012,2019,98029
7237450030,Hawaii,221900,5,2,0,1,8,2014,0,98038
3767300041,Hawaii,221900,4,2,0,1,10,2006,0,98034
291310370,Hawaii,221900,3,2,0,0,7,2005,2018,98027
7853361230,Connecticut,221900,4,2,0,1,7,2009,2019,98065
7904700126,Hawaii,221900,3,2,0,1,8,2006,0,98116
8085400376,Arizona,221900,4,2,0,1,11,2007,0,98004
9828702851,Connecticut,221900,3,2,0,1,9,2010,2019,98122
8562710550,Hawaii,221900,5,2,0,1,10,2006,0,98027
3278613210,Hawaii,221900,3,2,0,1,7,2014,0,98106
7694200340,Hawaii,221900,4,2,0,1,8,2014,0,98146
1839500055,Hawaii,221900,4,2,0,1,9,2006,0,98056
3448900320,Florida,221900,4,2,0,1,9,2013,2019,98056
9267200226,Arizona,221900,3,3,0,1,8,2007,0,98103
2895730070,Georgia,221900,4,2,0,1,10,2012,2019,98074
2970800105,Arizona,221900,4,2,0,1,9,2007,0,98166
325059277,Connecticut,221900,4,2,0,1,9,2009,2019,98052
6817750140,Connecticut,221900,3,2,0,1,8,2009,2019,98055
8682320640,Florida,221900,2,1,0,1,8,2013,2019,98053
8669180390,Connecticut,221900,3,2,0,1,7,2011,2019,98002
4233600260,Hawaii,221900,5,2,0,1,10,2014,0,98075
3278611600,Connecticut,221900,3,2,0,1,8,2011,2019,98126
7787920160,Hawaii,221900,5,2,0,1,8,2006,0,98019
2517101200,Arizona,221900,4,2,0,1,7,2007,0,98031
6181420200,Arizona,221900,4,2,0,1,7,2007,0,98001
3845100550,Hawaii,221900,4,2,0,1,9,2014,0,98092
7853321180,Georgia,221900,5,2,0,1,7,2008,2019,98065
7502800030,Hawaii,221900,4,2,0,1,9,2014,0,98059
3869900139,Hawaii,221900,3,3,0,1,8,2014,0,98136
1332700200,Connecticut,221900,3,2,0,1,7,2011,2019,98056
9211010260,Connecticut,221900,4,2,0,1,8,2009,2019,98059
4100500070,Connecticut,221900,5,2,0,1,10,2009,2019,98033
7708210070,Hawaii,221900,4,2,0,1,9,2006,0,98059
7853270520,Hawaii,221900,4,2,0,1,8,2006,0,98065
5126300060,Hawaii,221900,3,2,0,0,8,2005,2018,98059
2517000260,Hawaii,221900,4,2,0,0,7,2005,2018,98042
832700270,Connecticut,221900,3,3,0,1,8,2009,2019,98133
3022800260,Connecticut,221900,3,2,0,1,7,2011,2019,98011
254000241,Hawaii,221900,3,2,0,1,8,2006,0,98146
7237501370,Connecticut,221900,4,2,0,1,10,2011,2019,98059
662440030,Connecticut,221900,4,2,0,1,9,2010,2019,98038
2524069078,Hawaii,221900,4,2,0,1,12,2006,0,98027
8895800200,Georgia,221900,4,2,0,1,10,2012,2019,98052
9268850160,Georgia,221900,4,3,0,1,7,2008,2019,98027
7299600700,Florida,221900,3,2,0,1,8,2013,2019,98092
291310340,Hawaii,221900,3,2,0,0,8,2005,2018,98027
2768100510,Hawaii,221900,3,3,0,1,9,2015,0,98107
1776230060,Connecticut,221900,4,2,0,1,7,2010,2019,98059
1772600510,Hawaii,221900,3,2,0,1,10,2014,0,98106
8024200677,Arizona,221900,3,3,0,1,8,2007,0,98115
982850060,Connecticut,221900,3,2,0,1,7,2009,2019,98028
7518506715,Hawaii,221900,3,3,0,1,10,2014,0,98117
7202280390,Hawaii,221900,4,2,0,0,7,2003,2018,98053
710600160,Connecticut,221900,4,2,0,1,8,2011,2019,98027
952005525,Hawaii,221900,3,2,0,0,8,2005,2018,98116
2487700274,Arizona,221900,2,2,0,1,8,2007,0,98136
3449000060,Connecticut,221900,3,1,0,1,7,2002,2020,98059
7830800473,Hawaii,221900,3,2,0,1,8,2006,0,98030
6056100370,Georgia,221900,3,2,0,1,8,2008,2019,98108
2126059295,Hawaii,221900,5,2,0,1,10,2014,0,98034
1442880340,Florida,221900,3,2,0,1,8,2013,2019,98045
7694200070,Hawaii,221900,4,2,0,1,8,2014,0,98146
8562710640,Hawaii,221900,4,2,0,1,10,2006,0,98027
3832050860,Hawaii,221900,3,2,0,1,7,2006,0,98042
2526059225,Florida,221900,4,2,0,1,9,2013,2019,98052
1972200139,Florida,221900,2,3,0,1,8,2013,2019,98107
2768100186,Arizona,221900,3,2,0,1,8,2007,0,98107
6791400070,Connecticut,221900,3,2,0,1,8,2009,2019,98042
424049284,Connecticut,221900,1,3,0,1,7,2011,2019,98144
7853280550,Hawaii,221900,4,2,0,1,9,2006,0,98065
7768800270,Hawaii,221900,4,2,0,1,9,2014,0,98075
8682320350,Connecticut,221900,2,1,0,1,8,2010,2019,98053
1776460140,Connecticut,221900,3,2,0,1,8,2011,2019,98019
5045700400,Hawaii,221900,5,2,0,1,8,2014,0,98059
3356402702,Georgia,221900,4,2,0,1,7,2008,2019,98001
2140950160,Connecticut,221900,4,2,0,1,9,2011,2019,98010
2621069017,Arizona,221900,3,1,0,1,7,2007,0,98022
1422069070,Hawaii,221900,3,2,0,1,7,2006,0,98038
2579500181,Hawaii,221900,4,2,0,1,10,2006,0,98040
7852120140,Georgia,221900,4,2,0,1,10,2001,2005,98065
9274200324,Georgia,221900,3,3,0,1,8,2008,2019,98116
422000075,Florida,221900,4,2,0,1,8,2013,2019,98056
263000253,Connecticut,221900,3,3,0,1,8,2011,2019,98103
9268850140,Georgia,221900,4,3,0,1,7,2008,2019,98027
9306500200,Georgia,221900,3,2,0,1,8,2012,2019,98058
8562770350,Hawaii,221900,3,2,0,0,8,2005,2018,98027
2026049326,Connecticut,221900,3,2,0,1,9,2011,2019,98133
9126101090,Hawaii,221900,3,3,0,1,9,2014,0,98122
2888000030,Connecticut,221900,4,1,0,0,7,2004,2018,98034
8032700075,Hawaii,221900,3,2,0,1,8,2006,0,98103
7853440140,California,221900,5,2,0,1,9,2015,0,98024
1245003330,Georgia,221900,4,2,0,1,10,2008,2019,98033
1176001124,Hawaii,221900,3,3,0,1,8,2014,0,98107
7853360990,California,221900,3,2,0,1,7,2009,2019,98065
7853320030,California,221900,4,2,0,1,9,2009,2019,98065
7576200012,Georgia,221900,2,2,0,1,10,2008,2019,98122
7207900030,Florida,221900,4,2.5,0,1,8,2013,2019,98056
952006827,Arizona,221900,3,2,0,1,7,2007,0,98116
7853321090,Arizona,221900,3,2,0,1,7,2007,0,98065
1042700060,Hawaii,221900,5,2,0,1,9,2014,0,98074
2597490140,Florida,221900,4,2,0,1,8,2013,2019,98029
7852130800,Hawaii,221900,4,2,0,1,7,2002,2020,98065
7625702967,Arizona,221900,3,2,0,0,7,2004,2018,98136
3845100640,Hawaii,221900,4,2,0,1,9,2014,0,98092
1773100922,Florida,221900,3,2,0,1,8,2013,2019,98106
2770602493,Florida,221900,2,3,0,1,8,2013,2019,98199
475000187,Hawaii,221900,3,2,0,1,8,2006,0,98107
6056100383,Georgia,221900,3,2,0,1,8,2008,2019,98108
6056111370,Georgia,221900,2,2,0,1,8,2012,2019,98108
9578500510,Florida,221900,3,2,0,1,8,2013,2019,98023
9828701488,Hawaii,221900,2,2,0,0,8,2005,2018,98122
6600000217,Hawaii,221900,4,2,0,1,10,2006,0,98112
8024200685,Arizona,221900,3,3,0,1,8,2007,0,98115
2923039264,Georgia,221900,2,1,0,1,9,2012,2019,98070
8073900070,Hawaii,221900,3,1,0,1,8,2006,0,98188
2419700030,Georgia,221900,4,3,0,1,8,2008,2019,98034
9396700024,Arizona,221900,2,2,0,1,7,2007,0,98136
3845100160,Hawaii,221900,3,2,0,1,8,2014,0,98092
9126100814,Hawaii,221900,3,3,0,1,8,2014,0,98122
1982201595,Florida,221900,3,2,0,1,8,2013,2019,98107
8151600973,Arizona,221900,4,2,0,1,9,2007,0,98146
2722059322,Connecticut,221900,4,2,0,1,8,2010,2019,98042
8562780090,Hawaii,221900,2,2,0,1,7,2008,2019,98027
3346300356,Hawaii,221900,5,2,0,1,8,2014,0,98056
7237450600,Hawaii,221900,5,2,0,1,8,2014,0,98038
8944550100,Connecticut,221900,4,2,0,1,8,2011,2019,98118
3438502437,Hawaii,221900,3,2,0,1,8,2006,0,98106
2423069039,Florida,221900,3,1,0,1,9,2013,2019,98027
8011100047,California,221900,4,2,0,1,10,2015,0,98056
1042700300,Hawaii,221900,5,2,0,1,9,2014,0,98074
1776460110,California,221900,4,2,0,1,8,2009,2019,98019
293070090,Hawaii,221900,4,2,0,1,9,2014,0,98074
7548301044,Hawaii,221900,2,2,0,1,8,2008,2019,98144
7203160090,Georgia,221900,4,2,0,1,9,2012,2019,98053
8096800110,Connecticut,221900,3,1,0,1,7,2009,2019,98030
3278600900,Arizona,221900,3,2,0,1,8,2007,0,98126
4051150100,California,221900,3,2,0,1,7,2009,2019,98042
925059311,Hawaii,221900,4,2,0,0,9,2005,2018,98033
4305600100,Connecticut,221900,4,2,0,1,8,2011,2019,98059
2311400195,Hawaii,221900,5,2,0,1,10,2008,2019,98004
1732800194,California,221900,2,3,0,1,9,2009,2019,98119
5015001452,Florida,221900,3,3,0,1,9,2013,2019,98112
7853430690,California,221900,3,2,0,1,9,2015,0,98065
3821700038,Hawaii,221900,3,3,0,1,7,2008,2019,98125
5078400215,Hawaii,221900,5,2,0,1,10,2008,2019,98004
1773100315,Hawaii,221900,4,2,0,1,7,2008,2019,98106
2224069165,Florida,221900,4,2,0,1,9,2012,2019,98029
9510861140,Arizona,221900,3,2,0,0,9,2004,2018,98052
3277801431,Hawaii,221900,3,2,0,1,7,2008,2019,98126
1760650750,Florida,221900,4,2,0,1,7,2012,2019,98042
1607100038,Florida,221900,4,1,0,1,9,2013,2019,98108
1862400176,Hawaii,221900,4,2,0,1,9,2014,0,98117
5457801833,Hawaii,221900,2,2,0,0,10,2005,2018,98109
8562770110,Hawaii,221900,3,2,0,1,8,2006,0,98027
2623039019,Arizona,221900,3,2,1,1,9,2007,0,98166
9578500690,Hawaii,221900,4,2,0,1,8,2014,0,98023
711000110,Hawaii,221900,3,2,0,0,10,2005,2018,98004
2597490750,Florida,221900,4,2,0,1,8,2013,2019,98029
6056100165,Hawaii,221900,3,2,0,1,7,2014,0,98108
2767603824,Hawaii,221900,2,3,0,1,8,2006,0,98107
7237550110,Florida,221900,4,2,0,1,10,2013,2019,98053
2325300037,Hawaii,221900,3,3,0,1,8,2006,0,98125
1085623710,Hawaii,221900,4,2,0,1,9,2014,0,98030
774100475,California,221900,3,1.5,0,1,8,2009,2019,98014
1489300215,Arizona,221900,4,2,0,0,9,2004,2018,98033
9828702902,Hawaii,221900,2,2,0,1,8,2006,0,98112
6371000100,Hawaii,221900,2,2,0,0,8,2005,2018,98116
2025069140,Hawaii,221900,3,3,1,1,10,2006,0,98074
2781280300,Hawaii,221900,3,2,0,0,8,2005,2018,98055
9551201240,Connecticut,221900,4,2,0,1,9,2011,2019,98103
2726059144,Hawaii,221900,5,2,0,1,11,2006,0,98034
5363200100,Hawaii,221900,4,2,0,1,9,2014,0,98115
1725059330,Hawaii,221900,4,2,0,1,9,2006,0,98033
7234601140,Hawaii,221900,3,2,0,1,9,2014,0,98122
3057000300,Connecticut,221900,3,2,0,1,7,2016,0,98033
1972200553,Hawaii,221900,3,3,0,1,8,2014,0,98103
6371000148,Hawaii,221900,2,2,0,1,8,2008,2019,98116
301400850,Connecticut,221900,3,2,0,1,7,2011,2019,98002
1123049232,Florida,221900,5,2,0,1,7,2012,2019,98178
3654200037,Arizona,221900,3,2,0,1,7,2007,0,98177
7299601790,Florida,221900,3,2,0,1,8,2013,2019,98092
2771101921,Hawaii,221900,2,2,0,1,7,2006,0,98199
3566800485,Hawaii,221900,4,3,0,0,8,2005,2018,98117
2767601311,Arizona,221900,3,3,0,1,8,2007,0,98107
9137101696,Hawaii,221900,3,3,0,0,7,2005,2018,98115
9528104345,Georgia,221900,3,2,0,1,7,2020,0,98115
3753000100,California,221900,3,3,0,1,8,2009,2019,98125
6798100690,Hawaii,221900,5,2,0,1,8,2014,0,98125
148000475,Hawaii,221900,4,1,0,0,11,2005,2018,98116
3277801417,Florida,221900,3,2,0,1,9,2012,2019,98126
8682320090,Connecticut,221900,2,1,0,1,8,2011,2019,98053
9828701507,Hawaii,221900,3,3,0,1,8,2014,0,98112
3362400432,Connecticut,221900,3,3,0,1,8,2010,2019,98103
856000195,Hawaii,221900,5,2,0,0,11,2005,2018,98033
9396700028,Arizona,221900,2,2,0,1,7,2007,0,98136
8850000018,Connecticut,221900,3,3,0,1,9,2010,2019,98144
9524100207,Hawaii,221900,2,2,0,0,7,2005,2018,98103
1085623350,Hawaii,221900,4,2,0,1,9,2014,0,98030
7663700973,Connecticut,221900,3,3,0,1,7,2010,2019,98125
7853420100,Hawaii,221900,4,2,0,1,9,2014,0,98065
1025039168,Connecticut,221900,1,1,0,1,6,2017,0,98107
476000110,Arizona,221900,2,3,0,1,7,2007,0,98107
2254100090,Florida,221900,5,2,0,1,9,2012,2019,98056
8682320600,Connecticut,221900,3,1,0,1,8,2010,2019,98053
9834201366,Hawaii,221900,3,3,0,1,8,2014,0,98144
7625702451,Hawaii,221900,3,2,0,1,8,2014,0,98136
301402120,Florida,221900,3,2,0,1,7,2012,2019,98002
6382500076,Hawaii,221900,3,3,0,1,8,2014,0,98117
3758900259,Hawaii,221900,4,2,0,1,10,2006,0,98033
3126049446,Hawaii,221900,3,3,0,0,7,2005,2018,98103
3744000100,Hawaii,221900,4,2,0,1,9,2014,0,98038
9510860750,Arizona,221900,5,2,0,0,9,2004,2018,98052
7228500037,Arizona,221900,2,2,0,1,8,2007,0,98122
3814900750,Hawaii,221900,4,2,0,1,9,2014,0,98092
1294300038,Hawaii,221900,3,3,0,1,8,2008,2019,98116
7853350090,Hawaii,221900,4,2,0,1,9,2008,2019,98065
9211010900,Hawaii,221900,4,2,0,1,8,2008,2019,98059
1085623250,Florida,221900,4,2,0,1,9,2013,2019,98030
2025049192,Hawaii,221900,3,3,0,1,8,2008,2019,98102
7625703354,Connecticut,221900,3,2,0,1,8,2011,2019,98136
2051200436,California,221900,3,1.5,0,1,9,2009,2019,98070
3880900236,Hawaii,221900,2,2,0,1,8,2006,0,98119
1646502355,Hawaii,221900,4,2,0,1,9,2014,0,98117
2619950110,Connecticut,221900,3,2,0,1,8,2011,2019,98019
1964700054,Hawaii,221900,3,3,0,1,8,2008,2019,98102
1926059039,Hawaii,221900,4,2,0,1,9,2014,0,98034
3438500037,Hawaii,221900,5,1,0,1,8,2008,2019,98106
9578501110,Hawaii,221900,4,2,0,1,8,2014,0,98023
8856004786,California,221900,3,2,0,1,7,2009,2019,98001
7708200600,California,221900,3,2,0,1,8,2009,2019,98059
9492500090,Hawaii,221900,3,2,0,1,9,2014,0,98033
8691440100,Florida,221900,4,2,0,1,10,2013,2019,98075
7222000090,Florida,221900,4,2,0,1,10,2013,2019,98055
3321049112,Hawaii,221900,4,2,0,1,8,2014,0,98003
2911000100,California,221900,4,2,0,1,7,2009,2019,98001
3862710090,Hawaii,221900,3,2,0,1,8,2014,0,98065
8648900110,California,221900,3,2,0,1,8,2009,2019,98027
8648900110,California,221900,3,2,0,1,8,2009,2019,98027
6791400100,California,221900,4,2,0,1,8,2009,2019,98042
2768301477,Hawaii,221900,3,2,0,1,8,2008,2019,98107
126039256,Connecticut,221900,3,2,0,1,7,2010,2019,98177
8562780110,Hawaii,221900,2,2,0,1,7,2008,2019,98027
8032700110,Arizona,221900,3,3,0,1,8,2007,0,98103
5635100090,Hawaii,221900,4,2,0,1,8,2014,0,98030
2597490300,Florida,221900,3,2,0,1,8,2012,2019,98029
9301300805,Hawaii,221900,3,2,0,1,8,2014,0,98109
3449000300,Connecticut,221900,4,1,0,1,7,2002,2020,98059
8562770490,Hawaii,221900,3,2,0,0,8,2005,2018,98027
3052700464,Arizona,221900,3,2,0,1,8,2007,0,98117
9276200569,Hawaii,221900,4,2,0,1,8,2006,0,98116
7853280490,Hawaii,221900,4,2,0,1,9,2006,0,98065
2883200524,Connecticut,221900,3,3,0,1,8,2010,2019,98103
3630200300,Arizona,221900,4,2,0,1,11,2007,0,98027
1383800015,California,221900,3,3,0,1,8,2009,2019,98107
1441000090,Hawaii,221900,4,2,0,1,8,2014,0,98055
3760500407,California,221900,3,2,0,1,11,2009,2019,98034
9528101214,Connecticut,221900,3,3,0,1,8,2011,2019,98115
2801910100,Florida,221900,3,2,0,1,8,2013,2019,98052
1085623640,Hawaii,221900,4,2,0,1,9,2014,0,98092
7299601460,Connecticut,221900,3,2,0,1,8,2011,2019,98092
1070000110,Hawaii,221900,4,2,0,1,9,2014,0,98199
7853360820,California,221900,4,2,0,1,7,2009,2019,98065
7436700090,Florida,221900,4,2,0,1,8,2012,2019,98059
3034200399,Hawaii,221900,4,2,0,1,9,2006,0,98133
889000015,Hawaii,221900,3,3,0,1,8,2014,0,98105
2767704252,Hawaii,221900,3,2,0,1,8,2008,2019,98107
